,file,adj_freq,noun_freq,adv_freq,verb_freq,person_count,loc_count,org_count
50,2008.a3.txt,826.21,1965.81,512.82,968.66,0,1,0
51,0224.a3.txt,684.75,1899.22,478.04,981.91,6,0,3
52,3026.a3.txt,584.58,1579.6,373.13,1305.97,2,0,2
53,1097.a3.txt,707.88,2342.97,388.83,1146.56,1,1,1
54,4038.a3.txt,775.28,1977.53,516.85,1112.36,2,0,0
55,0138.a3.txt,637.04,2059.26,355.56,1274.07,0,0,0
56,0235.a3.txt,494.3,1698.35,367.55,1166.03,1,0,1
57,2018.a3.txt,518.87,2063.68,306.6,1332.55,1,0,0
58,1009.a3.txt,785.71,1942.86,357.14,1185.71,0,0,1
59,5002.a3.txt,712.56,1654.59,640.1,966.18,1,1,1
60,1034.a3.txt,637.12,2063.71,318.56,1094.18,1,0,1
61,1061.a3.txt,573.89,1865.14,459.11,1119.08,0,0,0
62,2035.a3.txt,1001.34,2096.13,627.5,1094.79,0,0,0
63,0222.a3.txt,550.34,1892.62,442.95,1328.86,2,0,1
64,0205.a3.txt,618.56,2082.47,453.61,1041.24,2,0,1
65,0128.a3.txt,510.07,1973.15,644.3,1140.94,3,0,2
66,0163.a3.txt,696.06,1751.74,614.85,986.08,0,0,2
67,5011.a3.txt,888.89,1803.92,653.59,1241.83,0,0,0
68,5029.a3.txt,630.52,1891.55,479.19,1286.25,6,0,0
69,2019.a3.txt,484.26,1997.58,338.98,1319.61,3,0,0
70,1064.a3.txt,664.99,2220.83,526.98,1204.52,0,0,0
71,5028.a3.txt,591.86,1775.59,579.53,1171.39,0,0,1
72,0172.a3.txt,763.81,2079.91,434.78,1081.08,1,0,0
73,0137.a3.txt,796.02,2002.49,671.64,920.4,0,0,0
74,0204.a3.txt,574.23,2072.83,532.21,1148.46,2,0,1
75,0157.a3.txt,594.66,1444.17,558.25,1201.46,0,0,0
76,1048.a3.txt,542.73,2367.21,531.18,1200.92,0,0,0
77,1099.a3.txt,704.23,2239.44,366.2,1014.08,1,0,0
78,4011.a3.txt,653.69,1863.7,570.24,1363.0,1,0,0
79,0238.a3.txt,589.71,1831.87,301.13,1317.44,0,0,0
80,1018.a3.txt,679.09,1904.13,505.99,1358.19,0,0,0
81,2013.a3.txt,850.52,2164.95,541.24,940.72,0,0,0
82,5020.a3.txt,588.24,1534.53,601.02,1355.5,0,0,0
83,5013.a3.txt,616.62,1702.41,670.24,1340.48,0,0,0
84,5042.a3.txt,824.62,1916.38,383.28,1405.34,0,0,0
85,1121.a3.txt,731.18,1935.48,494.62,1010.75,9,0,2
86,0112.a3.txt,722.75,2049.76,639.81,1054.5,1,0,0
87,2055.a3.txt,580.72,2160.28,336.82,1231.13,2,0,0
88,2028.a3.txt,793.43,1860.47,793.43,1053.35,2,0,2
89,2066.a3.txt,620.81,2315.44,436.24,1308.72,0,0,0
90,2046.a3.txt,1076.29,2247.96,463.22,1103.54,0,0,0
91,0102.a3.txt,543.98,1817.13,370.37,1099.54,2,0,0
92,5038.a3.txt,977.44,1842.11,664.16,1115.29,0,0,0
93,0158.a3.txt,761.9,1782.31,489.8,1197.28,2,0,0
94,0209.a3.txt,573.98,2283.16,280.61,1173.47,3,0,4
95,0159.a3.txt,531.4,2161.84,603.86,1099.03,1,0,4
96,2044.a3.txt,589.89,1952.25,435.39,1137.64,1,1,1
97,3023.a3.txt,416.16,1958.38,563.04,1211.75,2,0,1
98,0146.a3.txt,616.52,1553.64,530.21,1430.33,3,0,0
99,0143.a3.txt,599.29,2220.92,399.53,940.07,5,0,0
100,4007.a3.txt,690.95,1934.67,452.26,1243.72,0,0,5
101,1090.a3.txt,586.12,1818.18,442.58,1100.48,2,0,1
102,0125.a3.txt,1023.72,2084.89,474.41,923.85,3,0,2
103,1006.a3.txt,783.66,1854.3,618.1,1225.17,2,1,3
104,4003.a3.txt,849.51,1966.02,594.66,1128.64,3,0,0
105,2064.a3.txt,634.72,2098.45,349.74,880.83,1,0,1
106,2038.a3.txt,544.75,2101.17,440.99,1180.29,1,0,2
107,2069.a3.txt,594.94,1848.1,632.91,1316.46,0,0,0
108,1008.a3.txt,593.22,1840.19,617.43,1016.95,1,0,2
109,0185.a3.txt,603.64,1924.83,478.36,1093.39,2,0,2
110,3065.a3.txt,760.23,1988.3,350.88,1192.98,1,0,0
111,4041.a3.txt,651.69,1752.81,550.56,1146.07,2,0,0
112,4020.a3.txt,800.87,1915.58,551.95,1255.41,2,1,4
113,0200.a3.txt,739.3,2191.96,791.18,1063.55,0,0,1
114,3013.a3.txt,675.68,1554.05,500.0,1310.81,3,0,0
115,4013.a3.txt,715.03,1585.49,735.75,1316.06,2,1,0
116,2075.a3.txt,760.37,1682.03,529.95,1140.55,0,0,0
117,3018.a3.txt,627.8,1973.09,515.7,1322.87,0,0,0
118,2012.a3.txt,877.38,1860.47,634.25,1035.94,0,0,2
119,0178.a3.txt,804.23,2126.98,634.92,1026.46,0,0,1
120,4006.a3.txt,985.35,1930.76,505.99,1091.88,2,0,0
121,5048.a3.txt,695.44,1990.41,455.64,1091.13,5,0,0
122,5047.a3.txt,853.15,2237.76,475.52,1034.97,0,0,0
123,4044.a3.txt,862.8,1753.89,650.64,1485.15,0,0,0
124,1007.a3.txt,723.19,2032.42,610.97,1172.07,0,0,0
125,4043.a3.txt,701.11,1672.82,873.31,1291.51,1,0,1
126,1036.a3.txt,725.0,2075.0,475.0,975.0,1,0,0
127,3042.a3.txt,653.95,1539.51,667.57,1362.4,1,0,1
128,0195.a3.txt,429.29,1982.32,631.31,984.85,1,0,1
129,0131.a3.txt,708.86,2151.9,708.86,1063.29,0,0,0
130,2026.a3.txt,497.69,1805.56,474.54,1180.56,0,0,0
131,1088.a3.txt,632.37,2004.29,439.44,1221.86,2,1,0
132,5027.a3.txt,698.22,1964.5,686.39,994.08,0,0,0
133,0136.a3.txt,630.11,2018.67,443.41,1225.2,0,0,0
134,0162.a3.txt,722.43,2382.76,418.25,887.2,0,0,0
135,0139.a3.txt,654.45,1989.53,340.31,1335.08,0,0,0
136,2041.a3.txt,586.91,1986.46,428.89,1275.4,2,0,2
137,3062.a3.txt,807.39,2344.36,573.93,1011.67,2,0,1
138,1022.a3.txt,694.82,2220.71,381.47,1267.03,1,0,1
139,1021.a3.txt,589.12,1767.37,438.07,1299.09,1,0,2
140,2031.a3.txt,779.36,1514.82,658.62,1207.46,1,0,1
141,4014.a3.txt,835.44,2101.27,417.72,1088.61,6,0,0
142,1070.a3.txt,641.2,2182.81,463.85,1309.69,1,0,1
143,4032.a3.txt,725.91,1576.97,575.72,1201.5,2,0,1
144,2030.a3.txt,495.31,2195.45,388.22,1311.91,1,0,0
145,2011.a3.txt,682.99,2345.36,373.71,1082.47,1,0,0
146,1020.a3.txt,618.36,2009.66,579.71,1130.43,1,0,0
147,0196.a3.txt,742.01,1986.3,319.63,1255.71,0,0,0
148,0176.a3.txt,496.97,2133.33,412.12,1066.67,3,0,0
149,1077.a3.txt,817.94,2387.86,461.74,1042.22,1,1,1
150,4036.a3.txt,672.55,1786.11,595.37,1113.56,3,0,2
151,1109.a3.txt,719.06,1923.08,568.56,1321.07,0,0,0
152,0199.a3.txt,573.17,1926.83,548.78,1121.95,0,0,1
153,5012.a3.txt,821.6,2230.05,387.32,1185.45,2,0,2
154,4009.a3.txt,566.04,1666.67,534.59,1336.48,1,0,0
155,0190.a3.txt,536.53,1552.51,468.04,1255.71,1,0,3
156,5039.a3.txt,817.25,1963.68,488.08,1191.83,6,0,2
157,0188.a3.txt,760.46,1723.7,544.99,1204.06,1,0,0
158,3044.a3.txt,644.42,1864.21,368.24,1001.15,2,0,5
159,2063.a3.txt,517.75,2189.35,325.44,1331.36,0,0,0
160,4001.a3.txt,931.37,1825.98,808.82,1041.67,2,0,1
161,1098.a3.txt,415.84,1722.77,504.95,1178.22,5,0,3
162,5041.a3.txt,671.43,1957.14,442.86,1042.86,5,0,0
163,0149.a3.txt,577.91,2121.43,636.43,1163.13,0,0,0
164,1067.a3.txt,813.61,1612.43,384.62,1139.05,5,0,0
165,0187.a3.txt,876.1,1677.1,475.59,1013.77,7,0,1
166,1058.a3.txt,567.54,2451.76,488.08,1135.07,1,0,2
167,0107.a3.txt,857.5,2232.03,479.19,1034.05,4,0,0
168,2040.a3.txt,622.52,2238.41,211.92,1072.85,1,0,2
169,5018.a3.txt,546.78,1458.08,498.18,1202.92,3,1,0
170,3040.a3.txt,739.03,1870.67,681.29,1247.11,3,0,0
171,0234.a3.txt,585.89,1810.92,412.78,1091.88,2,0,4
172,1069.a3.txt,631.46,1905.86,401.84,826.64,3,0,1
173,2062.a3.txt,658.76,1870.88,447.96,1330.7,0,0,0
174,0193.a3.txt,594.18,2048.04,353.98,1226.3,2,1,0
175,0103.a3.txt,1046.51,2034.88,581.4,886.63,7,0,2
176,5032.a3.txt,631.58,1986.84,644.74,1407.89,2,0,0
177,0142.a3.txt,988.59,2167.3,304.18,1159.7,0,0,0
178,0203.a3.txt,748.79,2391.3,386.47,1111.11,4,0,1
179,2015.a3.txt,563.56,2123.2,589.78,825.69,1,0,1
180,5046.a3.txt,604.89,2226.51,501.93,1274.13,0,0,1
181,2021.a3.txt,878.71,1980.2,569.31,1163.37,3,0,0
182,1023.a3.txt,680.35,1781.86,853.13,1015.12,3,1,0
183,0111.a3.txt,530.5,1936.34,397.88,1167.11,3,0,1
184,0207.a3.txt,625.0,1666.67,312.5,1263.02,0,1,0
185,1003.a3.txt,737.1,2235.87,417.69,1171.17,7,0,1
186,4012.a3.txt,654.69,2002.57,449.29,1245.19,1,0,0
187,5033.a3.txt,755.44,1498.08,550.58,1152.37,1,0,0
188,0119.a3.txt,734.39,2105.26,465.12,1101.59,1,0,1
189,4029.a3.txt,698.92,1801.08,497.31,1021.51,2,1,0
190,0219.a3.txt,566.53,2147.56,606.06,1238.47,1,0,1
191,0206.a3.txt,608.93,2286.87,324.76,1041.95,3,0,0
192,2056.a3.txt,503.07,1889.57,674.85,1128.83,3,0,0
193,0215.a3.txt,459.18,1734.69,425.17,1267.01,2,0,4
194,0231.a3.txt,691.42,2317.54,473.75,1075.54,1,0,0
195,0174.a3.txt,1143.65,1952.58,446.3,1087.87,1,0,1
196,0106.a3.txt,768.28,2205.7,594.8,954.15,1,0,0
197,5005.a3.txt,635.7,1907.09,562.35,1185.82,2,0,0
198,0171.a3.txt,627.03,1805.41,551.35,1297.3,2,0,0
199,3015.a3.txt,1056.73,1946.61,578.42,1012.24,0,0,1
200,0177.a3.txt,688.89,1844.44,688.89,1022.22,4,0,0
201,1055.a3.txt,711.35,1764.71,588.24,1217.51,2,0,2
202,2071.a3.txt,544.63,1891.07,514.37,1240.54,0,0,1
203,0189.a3.txt,568.59,1931.41,514.44,1164.26,0,0,0
204,3041.a3.txt,818.64,1926.95,478.59,1272.04,1,0,4
205,2049.a3.txt,847.3,1992.55,484.17,1089.39,0,0,1
206,0121.a3.txt,471.2,1858.64,562.83,1007.85,3,0,0
207,0218.a3.txt,592.5,1958.89,350.67,1257.56,0,0,1
208,0109.a3.txt,446.43,1913.27,408.16,1262.76,2,0,0
209,0226.a3.txt,513.11,2006.84,558.72,980.62,2,0,0
210,1005.a3.txt,693.07,2029.7,482.67,1138.61,0,0,0
211,0165.a3.txt,611.11,1733.33,466.67,1211.11,4,0,1
212,4017.a3.txt,885.68,1802.27,587.02,1071.06,0,0,1
213,2017.a3.txt,668.26,1885.44,429.59,1085.92,1,0,0
214,5031.a3.txt,562.83,1767.02,536.65,1178.01,6,0,0
215,5008.a3.txt,718.42,2143.68,544.61,1147.16,7,0,3
216,4030.a3.txt,579.35,1725.44,705.29,1057.93,4,1,3
217,4015.a3.txt,504.09,1839.24,722.07,1185.29,1,0,0
218,2032.a3.txt,706.59,2167.66,467.07,1065.87,0,2,0
219,1060.a3.txt,726.39,1876.51,520.58,1125.91,0,0,1
220,0179.a3.txt,583.33,2250.0,404.76,1166.67,2,0,2
221,5015.a3.txt,874.67,1827.68,548.3,1135.77,1,0,0
222,4005.a3.txt,648.51,2308.69,505.84,1180.29,2,0,0
223,0213.a3.txt,789.16,1802.12,412.25,1378.09,1,0,0
224,5043.a3.txt,780.14,1914.89,520.09,1229.31,1,0,2
225,0105.a3.txt,640.2,1651.73,793.85,1306.02,2,0,2
226,2057.a3.txt,785.56,1762.21,477.71,1135.88,2,0,4
227,1081.a3.txt,798.93,1651.13,532.62,878.83,1,0,1
228,4045.a3.txt,550.76,1760.26,485.96,1112.31,1,0,2
229,0236.a3.txt,579.49,1842.5,668.65,1248.14,2,0,0
230,0186.a3.txt,798.48,1901.14,735.11,1026.62,2,0,0
231,4002.a3.txt,633.97,2284.69,526.32,944.98,2,0,3
232,5001.a3.txt,727.67,1896.36,595.37,970.23,2,0,1
233,0232.a3.txt,782.61,1788.82,447.2,1304.35,1,0,1
234,5003.a3.txt,946.82,1686.12,830.09,1011.67,0,0,1
235,1068.a3.txt,627.74,1927.01,452.55,1284.67,0,1,0
236,2022.a3.txt,641.56,1743.38,543.93,1115.76,0,0,1
237,2014.a3.txt,669.41,2070.03,659.11,1081.36,4,0,0
238,4046.a3.txt,612.24,1887.76,573.98,1147.96,1,0,0
239,1057.a3.txt,685.39,1741.57,516.85,1168.54,1,0,1
240,4024.a3.txt,841.87,1683.73,557.45,1058.02,5,0,4
241,0115.a3.txt,667.54,2225.13,706.81,1178.01,0,0,0
242,2060.a3.txt,627.85,1917.81,422.37,1061.64,0,0,4
243,1065.a3.txt,675.68,1949.81,559.85,1119.69,0,0,1
244,0182.a3.txt,646.3,2091.66,599.29,1128.08,0,0,2
245,2000.a3.txt,626.54,2174.45,294.84,896.81,0,0,1
246,4023.a3.txt,741.22,1898.57,663.2,1066.32,0,0,0
247,0168.a3.txt,680.63,1688.48,484.29,1217.28,1,0,2
248,0130.a3.txt,680.51,1568.63,715.11,980.39,2,0,0
249,0120.a3.txt,932.57,2109.04,545.19,1018.65,0,0,0
250,1052.a3.txt,629.92,2251.97,346.46,1133.86,1,0,0
251,0216.a3.txt,693.78,2356.46,454.55,968.9,1,0,1
252,1050.a3.txt,611.18,2210.66,455.14,1118.34,1,0,0
253,3067.a3.txt,831.46,1910.11,505.62,1235.96,3,0,1
254,5024.a3.txt,538.79,1573.28,484.91,1120.69,3,0,1
255,0127.a3.txt,729.31,1865.36,532.96,995.79,8,0,1
256,0133.a3.txt,533.33,1805.13,646.15,984.62,4,0,2
257,2016.a3.txt,470.35,2239.26,327.2,930.47,10,0,6
258,1102.a3.txt,536.83,2072.41,574.28,1098.63,2,0,0
259,3037.a3.txt,854.83,2122.33,523.21,1061.16,5,0,6
260,0104.a3.txt,622.62,1651.84,533.67,1105.46,2,0,0
261,0135.a3.txt,650.51,2002.55,420.92,1122.45,1,0,0
262,3072.a3.txt,609.64,2359.88,560.47,1111.11,3,0,2
263,0118.a3.txt,881.91,2541.11,343.8,1106.13,0,0,1
264,0122.a3.txt,674.85,2355.83,453.99,1092.02,0,0,1
265,5009.a3.txt,1037.74,2264.15,581.76,974.84,0,0,0
266,1041.a3.txt,635.49,1762.59,395.68,1247.0,8,0,1
267,4042.a3.txt,513.13,1945.11,453.46,978.52,5,1,1
268,3003.a3.txt,915.56,2257.78,373.33,1048.89,0,1,0
269,0155.a3.txt,754.92,1849.02,459.52,1050.33,2,0,1
270,5026.a3.txt,747.86,1848.29,491.45,1143.16,1,0,1
271,2034.a3.txt,577.16,1882.06,752.82,1191.97,1,0,0
272,5023.a3.txt,476.72,1718.4,742.79,1197.34,1,0,0
273,5036.a3.txt,551.84,2207.36,401.34,1053.51,1,0,0
274,2007.a3.txt,899.47,1759.26,502.65,1058.2,1,1,1
275,4027.a3.txt,569.77,1953.49,523.26,1220.93,1,0,1
276,1012.a3.txt,732.36,2103.86,452.73,1185.09,1,0,1
277,1049.a3.txt,679.49,1782.05,576.92,1307.69,0,0,0
278,1105.a3.txt,618.89,1780.67,532.03,1129.21,2,0,1
279,4037.a3.txt,775.0,2037.5,387.5,1200.0,0,0,3
280,1013.a3.txt,598.73,1923.57,394.9,1082.8,1,0,1
281,1066.a3.txt,618.18,2060.61,509.09,1212.12,0,0,1
282,1014.a3.txt,631.14,2187.94,336.61,1079.94,2,0,1
283,5049.a3.txt,684.62,2065.1,460.16,1223.34,0,0,1
284,0223.a3.txt,611.76,1847.06,647.06,1129.41,0,0,1
285,0156.a3.txt,576.44,1979.95,413.53,1165.41,2,0,0
286,2005.a3.txt,737.95,1521.08,692.77,1159.64,0,1,2
287,3020.a3.txt,715.42,1828.3,461.05,1096.98,1,0,1
288,0161.a3.txt,837.63,2126.29,489.69,953.61,0,0,0
289,1103.a3.txt,647.64,1459.93,658.62,1064.76,4,0,3
290,1104.a3.txt,472.52,2160.08,559.31,1215.04,2,0,0
291,2039.a3.txt,640.0,2080.0,400.0,1005.71,1,0,1
